Placement Name,Placement ID,Campaign Name,Campaign ID,Campaign External ID,Publisher,Site ID,Creative Name,Creative ID
Facebook»AZP-Canvas-Interest&Role-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,223298805,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-BuyNowCTA-Img3_JPN_1080x162_SOC_Plat_Japanese_NA_Standard_NA_BN_T3_1,102630373
Facebook»AZP-Canvas-Interest&Role-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,223298805,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_JPN_1080x143 _SOC_Plat_Japanese_NA_Standard_NA_NA_T2_1,102609621
Facebook»AZP-Canvas-Look a Like-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,223297413,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_JPN_1080x143 _SOC_Plat_Japanese_NA_Standard_NA_NA_T2_1,102609621
Facebook»Audience & Interest Targeting»1x1»Canvas»OTH»DT»DYN»AUT»W»NA»SS»NA»FBCTCcanvaspage-StartFreeCTA_FBCTCcanvaspage-BuyNowCTA,224639151,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-BuyNowCTA-Img3_AUS_1080x162_SOC_Plat_English_NA_Standard_NA_BN_T3_1,103316832
Facebook»Audience & Interest Targeting»1x1»Canvas»OTH»DT»DYN»AUT»W»NA»SS»NA»FBCTCcanvaspage-StartFreeCTA_FBCTCcanvaspage-BuyNowCTA,224639151,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_AUS_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103316829
Facebook»Audience & Interest Targeting»1x1»TextLink»OTH»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- 12 months ChE,224160783,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK12monthsChE_AUS_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SNU_T5_1,103051614
Facebook»Audience & Interest Targeting»1x1»TextLink»OTH»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- 200 Credit ChD,224160780,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK200CreditChD_AUS_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SNU_T4_1,103186904
Facebook»Audience & Interest Targeting»1x1»TextLink»OTH»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Device ChB,224160777,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKDeviceChB_AUS_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SNU_T2_1,103048479
Facebook»Audience & Interest Targeting»1x1»TextLink»OTH»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Illustration ChC,224160774,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKIllustrationChC_AUS_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SNU_T3_1,103186910
Facebook»Audience & Interest Targeting»1x1»TextLink»OTH»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Lifestyle ChA,224160771,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKLifestyleChA_AUS_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SNU_T1_1,103048488
Facebook»LAL»1x1»Canvas»OTH»DT»DYN»LAL»W»NA»SS»NA»FBCTCcanvaspage-StartFreeCTA_FBCTCcanvaspage-BuyNowCTA,224493001,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-BuyNowCTA-Img3_AUS_1080x162_SOC_Plat_English_NA_Standard_NA_BN_T3_1,103316832
Facebook»LAL»1x1»Canvas»OTH»DT»DYN»LAL»W»NA»SS»NA»FBCTCcanvaspage-StartFreeCTA_FBCTCcanvaspage-BuyNowCTA,224493001,AUS_gaPMG_AZR_AZR_Q1_19_Trial-Social,21358568,720191,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-StartFreeCTA-Img2_AUS_1080x143 _SOC_Plat_English_NA_Standard_NA_NA_T2_1,103316829
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBasicMotion-BuyNow_DEU_10s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T1_1,103235787
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBasicMotion-StartFreeCT_DEU_10s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T1_1,103236186
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBenefit2inMotion-BuyNow_DEU_14s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T4_1,103236189
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBenefit2inMotion-StartFreeCT_DEU_14s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T4_1,103237290
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion-BuyNow_DEU_12s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T2_1,103350059
Facebook»DEV-ITP-AZR-FB|CanvasAds|Interesttargeting»1x1»TextLink»CAN»DT»CPM»AUT»W»NA»SS»NA»39684020-11000,224009494,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion-StartFreeCT_DEU_12s_ISV_PLAT_DE_Trial_Standard_STAN_TN_T2_1,103237293
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_ANI_SNU_T3_1,103048548
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-GlobalAlt-ChB_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_NA_SNU_T2_1,103040320
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Logos-ChG_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_NA_SNU_T2_1,103043329
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Text-ChF_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_NA_SNU_T1_1,103055394
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingVMFB-750Hrs-ChD_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_NA_SNU_T1_1,103043341
Facebook»DEV-ITP-AZR-FB|LinkAd|CustomerAudienceRetargeting»1x1»TextLink»LIA»DT»CPM»RT»W»NA»SS»NA»39684019-11000,224010415,DEU_gaPMG_AZR_AZR_Q1_19_Trial-Social- 39684,21359477,720194,Facebook,3654128,AzurePlatform_FreeAcctRetargetingVMFB-OnDemand-ChE_DEU_1200x628_SOC_Plat_DE_Free Account_Standard_NA_SNU_T2_1,103043338
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Canvas-FBCTCcanvaspage-BuyNowCTA-Img3_FBCTCBasicMotion_FRA_10sec»1x1»Canvas»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224369893,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCcanvaspage-BuyNowCTA-Img3_FRA_1080x162_SOC_AZRDirect_French_NA_Facebook_SBAN_BN_T3_1,103256571
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Canvas-FBCTCcanvaspage-BuyNowCTA-Img3_FBCTCBrandinMotion_FRA_14sec»1x1»Canvas»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224416918,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCcanvaspage-BuyNowCTA-Img3_FRA_1080x162_SOC_AZRDirect_French_NA_Facebook_SBAN_BN_T3_1,103256571
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Canvas-FBCTCcanvaspage-StartFreeCTA-Img2_FBCTCBrandinMotion_FRA_12sec»1x1»Canvas»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224560878,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCcanvaspage-StartFreeCTA-Img2_FRA_1080x143_SOC_AZRDirect_French_NA_Facebook_SBAN_BN_T2_1,103259958
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Canvas-FBCTCcanvaspage-StartFreeCTA-Img2_FBCTCBrandinMotion_FRA_14sec»1x1»Canvas»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224560872,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCcanvaspage-StartFreeCTA-Img2_FRA_1080x143_SOC_AZRDirect_French_NA_Facebook_SBAN_BN_T2_1,103259958
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBasicMotion_FRA_10s_RTG Landing Page»1x1»05s»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224416915,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCBasicMotion_FRA_10s_VIA_AZRDirect_French_NA_Facebook_STAN_TIN_T1_1,103376981
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBenefit2inMotion_FRA_14s_RTG Landing Page»1x1»06s»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224560875,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCBenefit2inMotion_FRA_14s_VIA_AZRDirect_French_NA_Facebook_STAN_TIN_T4_1,103259766
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Video Ad-FBCTCBrandinMotion_FRA_12s_RTG Landing Page»1x1»05s»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224560863,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCBrandinMotion_FRA_12s_VIA_AZRDirect_French_NA_Facebook_STAN_TIN_T2_1,103256577
Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Canvas-FBCTCcanvaspage-BuyNowCTA-Img3_FBCTCBrandinMotion_FRA_12sec»1x1»Canvas»SOC»ALL»CPC»BT»D»UNK»SS»NA»Trials,224416924,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,21356941,720193,Facebook,3654128,AZR_FBCTCcanvaspage-BuyNowCTA-Img3_FRA_1080x162_SOC_AZRDirect_French_NA_Facebook_SBAN_BN_T3_1,103256571
Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- 12 months ChE,223567691,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK12monthsChE_GBR_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T5_1,102854007
Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- 200 Credit ChD,223560359,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK200CreditChD_GBR_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T4_1,103005662
Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Device ChB,223560353,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKDeviceChB_GBR_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T2_1,102854010
Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Illustration ChC,223560347,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKIllustrationChC_GBR_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T3_1,102857037
Facebook»Audience & Interest Targeting»1x1»SocialBan»LIA»DT»DYN»AUT»W»NA»SS»NA»Free Account Refresh- Lifestyle ChA,223560341,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKLifestyleChA_GBR_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T1_1,102853597
Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting Generic- Animated ChC,223560299,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_GBR_1200x628_SOC_Plat_EN_Free Account_Standard_ANI_SU_T3_1,102854019
Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting Generic- Global Alt ChB,223560356,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-GlobalAlt-ChB_GBR_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T2_1,102854016
Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting OSS- Logos ChG,223560350,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Logos-ChG_GBR_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T2_1,103006547
Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting OSS- Text ChF,223560344,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Text-ChF_GBR_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T1_1,102861246
Facebook»Retargeting»1x1»SocialBan»LIA»DT»DYN»RT»W»NA»SS»NA»Free Account Retargeting VM- 750 Hrs ChD,223560338,GBR_gaPMG_CE_AZR_Q1_19_Trial-Social,21337013,720196,Facebook,3654128,AzurePlatform_FreeAcctRetargetingVMFB-750Hrs-ChD_GBR_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T1_1,102853603
Facebook»AZP-Canvas-Look a Like-Trial»1x1»Canvas»OTH»MO»CPM»PRO»X»UNK»TP»OT»Canvas-Trial,223297413,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FBCTCcanvaspage-BuyNowCTA-Img3_JPN_1080x162_SOC_Plat_Japanese_NA_Standard_NA_BN_T3_1,102630373
Facebook»AZP-Retargeting»1x1»Ban»LIA»ALL»CPM»RT»X»All»TP»OT»Free Account Retargeting Generic-ChB,223726377,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-GlobalAlt-ChB_JPN_1200x628_SOC_Plat_JA_Free Account_Standard_NA_SU_T2_1,102977720
Facebook»AZP-Retargeting»1x1»Ban»LIA»ALL»CPM»RT»X»All»TP»OT»Free Account Retargeting OSS-ChF,223726368,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Text-ChF_JPN_1200x628_SOC_Plat_JA_Free Account_Standard_NA_SU_T1_1,102974750
Facebook»AZP-Retargeting»1x1»Ban»LIA»ALL»CPM»RT»X»All»TP»OT»Free Account Retargeting VM-ChD,223726374,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FreeAcctRetargetingVMFB-750Hrs-ChD_JPN_1200x628_SOC_Plat_JA_Free Account_Standard_NA_SU_T1_1,102971306
Facebook»AZP-Retargeting»1x1»Ban»LIA»ALL»CPM»RT»X»All»TP»OT»Free Account Retargeting Generic-ChC,223726362,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_JPN_1200x628_SOC_Plat_JA_Free Account_Standard_ANI_SU_T3_1,102826788
Facebook»AZP-Retargeting»1x1»Canvas»OTH»MO»CPM»RT»W»UNK»TP»OT»Trial-BrandinMotion,223298823,JPN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21276694,720195,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_JPN_12sec_ISV_PLAT_JA_Trial_Standard_STAN_TN_T2_1,102612720
Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T1 - EN,223684451,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBasicMotion_CAN_10s_ISV_PLAT_English_Trial_Standard_STAN_TN_T1_1,102901882
Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - EN,223691840,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_12s_ISV_PLAT_English_Trial_Standard_STAN_TN_T2_1,102902950
Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T2 - FR,223691798,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBrandinMotion_CAN_12s_ISV_PLAT_FR_Trial_Standard_STAN_TN_T2_1,102916347
Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - EN,223691837,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBenefit2inMotion_CAN_14s_ISV_PLAT_English_Trial_Standard_STAN_TN_T4_1,103053314
Facebook»AZR»1x1»NA»EGV»ALL»DYN»AUT»D»All»SS»NA»Free Acc CTC - T4 - FR,223691795,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FBCTCBenefit2inMotion_CAN_14s_ISV_PLAT_FR_Trial_Standard_STAN_TN_T4_1,102900688
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - EN,223691804,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKLifestyleChA_CAN_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T1_1.png,103058717
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T1 - FR,223691762,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKLifestyleChA_CAN_1200x628_SOC_PLAT_FR_Trial_Standard_NA_SU_T1_1.png,102902974
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - EN,223691810,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKDeviceChB_CAN_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T2_1.png,103058711
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T2 - FR,223691768,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKDeviceChB_CAN_1200x628_SOC_PLAT_FR_Trial_Standard_NA_SU_T2_1.png,102902971
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - EN,223691807,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKIllustrationChC_CAN_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T3_1.png,102900685
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T3 - FR,223691765,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOKIllustrationChC_CAN_1200x628_SOC_PLAT_FR_Trial_Standard_NA_SU_T3_1.png,103053332
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - EN,223691813,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK200CreditChD_CAN_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T4_1.png,103053320
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T4 - FR,223691771,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK200CreditChD_CAN_1200x628_SOC_PLAT_FR_Trial_Standard_NA_SU_T4_1.png,102902968
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»AUT»D»All»SS»NA»Free Acc Refresh - T5 - EN,223691816,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctAppsFACEBOOK12monthsChE_CAN_1200x628_SOC_PLAT_EN_Trial_Standard_NA_SU_T5_1.png,102916341
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T1 - EN,223691828,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Text-ChF_CAN_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T1_1,102902956
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - EN,223691831,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Logos-ChG_CAN_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T2_1,102913800
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA» Free Account Retargeting OSS - T2 - FR,223691789,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingOSSFB-Logos-ChG_CAN_1200x628_SOC_Plat_FR_Free Account_Standard_NA_SU_T2_1,102900691
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - EN,223691834,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-GlobalAlt-ChB_CAN_1200x628_SOC_Plat_EN_Free Account_Standard_NA_SU_T2_1,102902953
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T2 - FR,223691792,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-GlobalAlt-ChB_CAN_1200x628_SOC_Plat_FR_Free Account_Standard_NA_SU_T2_1,102901894
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - EN,223691819,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_CAN_1200x628_SOC_Plat_EN_Free Account_Standard_ANI_SU_T3_1,102900682
Facebook»AZR»1x1»SocialBan»NA»ALL»DYN»RT»D»All»SS»NA»Free Account Retargeting Generic - T3 - FR,223691777,CAN_gaPMG_AZR_AZR_Q1_19_Trial-Social,21337220,720192,Facebook,3654128,AzurePlatform_FreeAcctRetargetingFB-Animated-ChC_CAN_1200x628_SOC_Plat_FR_Free Account_Standard_ANI_SU_T3_1,102900697
