Channel,Date,DCM Campaign Name,Market,GEP,KPI,Site,Ad Type,DCM Placement ID,Placement Name,Publisher Impressions,Publisher Clicks,Net Media Cost,Currency,Lead Form Ad Leads
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560866,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK12monthsChE»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,11/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,10/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,09/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560860,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOK200CreditChD»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,15/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,14/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,13/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
Social,12/09/2018,FRA_gaPMG_AZR_AZR_Q1_19_AzureDirect-Trial-Social,FRA,Platform,Trial,Facebook,Link Ad,224560857,Facebook»Developers/ITPros-Azure Direct-Sponsored Post-Link Ad-FreeAcctAppsFACEBOOKDeviceChB»1x1»SocialBan»LIA»ALL»CPC»BT»X»UNK»SS»NA»Trials_ID,0,,0,EUR,
